,PM2.5,PM10,NO2,Pressió atmosfèrica,Temperatura,Velocitat del vent a 10 m (esc.),Alert
56,20.39130434782609,31.17391304347826,38.391304347826086,1009.4354166666668,14.710416666666664,1.4437499999999996,1
57,22.666666666666668,29.25,27.73913043478261,1007.56875,13.9,1.45625,1
58,24.08333333333333,31.916666666666668,28.08333333333333,1007.6229166666666,14.277083333333335,1.7291666666666663,0
59,9.352941176470589,11.0,21.52173913043478,1005.7562499999998,13.199999999999998,1.5895833333333338,0
60,10.77777777777778,13.166666666666666,21.043478260869566,1007.2291666666664,13.585416666666667,2.50625,0
61,4.25,5.958333333333333,10.5,1008.9291666666668,12.541666666666666,3.414583333333333,1
62,11.208333333333334,13.208333333333334,2.7916666666666665,1011.43125,16.0,5.864583333333333,0
63,4.2631578947368425,4.833333333333333,8.217391304347826,1011.8125,14.077083333333334,2.133333333333334,0
64,11.521739130434783,17.17391304347826,24.869565217391305,1003.2291666666666,13.81458333333333,2.760416666666666,0
65,3.363636363636364,6.045454545454546,11.434782608695652,1006.9812500000002,14.831250000000002,4.33125,0
66,9.77777777777778,15.833333333333334,37.875,1003.2625000000004,13.9625,1.1791666666666671,0
67,2.142857142857143,6.125,6.136363636363637,1002.222916666667,14.331250000000002,5.287499999999999,0
68,3.571428571428572,4.791666666666667,10.166666666666666,1000.9083333333334,13.18125,2.91875,0
69,3.0,4.0,6.541666666666667,1003.40625,13.404166666666669,4.258333333333333,0
70,5.4,16.0,9.578947368421051,1010.6395833333336,13.77708333333333,5.631249999999999,0
71,5.176470588235294,12.411764705882351,11.391304347826088,1012.44375,12.272916666666667,4.745833333333335,0
72,7.615384615384615,10.23076923076923,18.70833333333333,1010.275,14.520833333333334,1.80625,0
73,4.391304347826087,9.75,11.333333333333334,1010.1854166666668,15.879166666666668,4.593750000000001,0
74,12.208333333333334,20.125,23.13043478260869,1008.3041666666668,14.620833333333335,1.8833333333333329,0
75,15.666666666666666,24.541666666666668,16.791666666666668,1009.0333333333336,16.624999999999996,2.3125,0
76,19.041666666666668,33.208333333333336,34.083333333333336,1009.6166666666668,16.845833333333335,2.5020833333333328,1
77,20.83333333333333,31.33333333333333,24.291666666666668,1004.44375,16.045833333333338,2.7937500000000006,0
78,4.0,6.666666666666667,17.08695652173913,1010.9854166666668,14.81041666666666,2.379166666666667,0
79,4.5,6.75,14.333333333333334,1011.1583333333336,14.118750000000004,3.033333333333333,0
80,5.625,8.125,19.875,1015.4375000000005,13.95,1.8583333333333336,0
81,10.0,13.125,20.291666666666668,1016.4729166666668,14.647916666666664,1.7541666666666658,0
82,10.22222222222222,13.5,15.521739130434783,1013.11875,15.05,1.9145833333333333,1
83,14.090909090909092,19.454545454545453,25.375,1007.9854166666668,16.114583333333332,1.6916666666666664,0
84,4.888888888888889,7.555555555555555,14.666666666666666,1007.9979166666666,16.89166666666667,2.2437499999999995,0
